20230712	15:38:40	061bc954-2baf-4c99-9a4e-3743accb550f	GET	/	undefined
20230712	15:38:40	da7ee9cd-897a-4602-95c5-4f8b32093b91	GET	/css/style.css	undefined
20230712	15:38:42	582b696a-616f-4fca-8bb0-c0d7e5955ed0	GET	/favicon.ico	undefined
20230712	15:57:34	13d6c6c6-65fc-4eba-954f-3b979dbea34a	OPTIONS	/	https://www.google.com
20230712	15:57:34	dd7979a3-879f-4296-b44a-6204c5869f86	GET	/	https://www.google.com
20230712	15:58:09	1373653c-b8af-4ae5-aa55-b92ea0d9783d	OPTIONS	/	https://www.google.com
20230712	15:58:09	e2681c1b-753e-4b57-b032-91684c928f75	GET	/	https://www.google.com
20230826	01:17:02	d3814b2a-b47b-4d96-aa6e-faa48470d7b3	GET	/users	undefined
20230826	01:18:04	111908c0-8ddc-402f-8687-61f7a804d0f9	GET	/users	undefined
20230826	01:20:08	11d6a35f-5523-4cd5-9f5c-15234f3fb7ba	POST	/users	undefined
20230826	01:20:20	4ce2233c-131a-4c29-8eda-d76df4001b05	GET	/users	undefined
20230826	01:21:46	966e0e0a-38fc-46d8-b252-4a1c38f3ab02	POST	/users	undefined
20230826	01:22:24	1f3d0b22-3ecd-4f95-ada6-7e550ad658a1	POST	/users	undefined
20230826	01:22:33	56148d9a-4943-468a-8a37-114083c4cb01	POST	/users	undefined
20230826	01:23:14	f0e0a163-fba2-49d8-b7ee-75d1de1f4265	POST	/users	undefined
20230826	01:23:46	8037e290-9352-4fe5-ba01-33ed32d2d3aa	POST	/users	undefined
20230826	01:24:43	a62aed11-d34c-47cf-b6e8-c83555d43bb2	GET	/users	undefined
20230826	01:25:25	0011a7f6-6027-48ee-a37c-d6600676a229	PATCH	/users	undefined
20230826	01:26:19	362c6dec-dc86-4efd-9d30-d1cc16a7b25f	PATCH	/users	undefined
20230826	01:26:39	f313d294-705b-4086-ab98-f2adb25f52f3	PATCH	/users	undefined
20230826	01:27:12	0cfff018-553c-4c4b-a7c2-1f0592c9af80	PATCH	/users	undefined
20230826	01:27:32	d4e3dc82-1fbf-4cfb-aeef-82cec29c7377	PATCH	/users	undefined
20230826	01:28:28	c4d54a89-e4b5-4b4d-b565-8309692d099f	PATCH	/users	undefined
20230826	01:28:34	46a518e6-f373-4fe6-818e-5dd17eaa77ce	GET	/users	undefined
20230826	01:29:35	6e0a35c9-94b1-4cbb-a656-b598bd9e7fc5	POST	/users	undefined
20230826	01:29:43	cb998600-cc6c-407c-b23b-1c32ad2d3079	GET	/users	undefined
20230826	01:30:19	25764b13-fb90-4404-8d3f-c2ff4aa70753	PATCH	/users	undefined
20230826	01:32:40	54b5f268-b51e-4e28-8013-dcde3f8507ce	DELETE	/users	undefined
20230826	01:32:49	b2ffea47-5de0-4309-8664-b696577a8f98	DELETE	/users	undefined
20230826	01:33:04	109984b7-6b58-4efa-9f70-8a1db03bef94	GET	/users	undefined
20230826	01:33:24	28d31977-2b0d-4790-a7a6-922745d039fd	DELETE	/users	undefined
20230826	01:33:30	e5a645f9-cf57-4ce5-9517-15782fded170	GET	/users	undefined
20230828	01:42:53	dd174bea-cead-49d2-89a3-858d2a029db4	GET	/users	http://localhost:3001
20230828	01:43:54	24a51333-73aa-46b2-bf09-fb34f45911a9	GET	/users	undefined
20230828	01:44:26	a93f79a2-86f7-4376-8f74-62f24895b5ef	POST	/users	undefined
20230828	01:44:30	ddc3cf7c-8963-42af-b92d-63b38e9c219a	GET	/users	undefined
20230828	01:44:37	8dd4942c-b58e-45c8-80e5-cbbfa7447ce1	GET	/users	http://localhost:3001
20230828	01:47:25	0dbc62bf-6b24-4e3b-8209-ef7b4946a456	GET	/users	http://localhost:3001
20230828	01:51:25	80c1f649-bb20-49a2-9572-ea2c2dd00045	GET	/notes	http://localhost:3001
20230828	01:53:04	52f00516-3d54-4e3b-b8c4-8092a133a1ef	GET	/notes	undefined
20230828	01:55:10	ea620512-deb3-484b-a305-cac7a449e530	POST	/notes	undefined
20230828	01:56:18	d9e81fd8-6be9-4351-8c68-842025619093	GET	/users	undefined
20230828	01:56:27	92b64c40-d111-486b-af0d-64dc193b0284	POST	/notes	undefined
20230828	01:56:51	13a179f8-6465-4d88-b257-586f37589ac5	GET	/notes	undefined
20230828	01:56:55	34883e2f-941a-4608-99f6-fb657b567767	POST	/notes	undefined
20230828	01:57:27	7b8decc7-7389-4161-a125-92e45b60a8fe	POST	/notes	undefined
20230904	10:30:48	50de7b2c-b369-4e82-aab6-bf3af7b733f1	GET	/users	http://localhost:3001
20230904	10:33:40	d7911694-681e-4119-b460-6667d666b13b	GET	/users	http://localhost:3001
20230904	10:35:26	c5d33d45-fc94-40cc-8afe-e0fc8ac99725	GET	/users	http://localhost:3001
20230904	10:42:17	4167c747-8d66-47f0-adf0-1e22fa98891b	GET	/notes	http://localhost:3001
20230904	10:42:17	7045b8ba-2c02-4d34-9e33-2b8afcd47f52	GET	/users	http://localhost:3001
20230904	10:42:22	404be771-06af-41e2-9542-8c7e53436cd6	GET	/notes	http://localhost:3001
20230904	10:43:06	dfed5246-8d5e-48a9-8171-65351419340a	OPTIONS	/users	http://localhost:3001
20230904	10:43:06	369974d6-fb4a-4359-a183-270a8aa1a79f	PATCH	/users	http://localhost:3001
20230904	10:43:06	71af19ef-67c3-4ab9-851b-41a80817713f	GET	/users	http://localhost:3001
20230904	10:43:16	fd300b4d-6350-4d0c-9c1f-14d36b03eef7	OPTIONS	/users	http://localhost:3001
20230904	10:43:16	a8c35a17-1453-4ed0-be8a-5804ff6ae2f2	PATCH	/users	http://localhost:3001
20230904	10:43:16	840ee5c4-dbd6-402f-97f7-fd52566336f0	GET	/users	http://localhost:3001
20230904	10:43:37	b5a73141-d0c1-410d-9201-fe11330013a8	OPTIONS	/users	http://localhost:3001
20230904	10:43:37	47ca1793-8b1a-4109-8c5d-6ccfbd35be0e	PATCH	/users	http://localhost:3001
20230904	10:43:38	5e8e20cf-c462-49cb-aeba-2247c7a51ec6	GET	/users	http://localhost:3001
20230904	10:44:44	21e53453-d0e7-4f26-8bf8-a7321b322861	GET	/users	http://localhost:3001
20230904	10:44:44	73f0b172-70b9-44b5-a190-632ffba9a58a	GET	/notes	http://localhost:3001
20230904	10:45:07	94bb8e48-450d-4f9b-a328-284c2436bf91	OPTIONS	/users	http://localhost:3001
20230904	10:45:07	a71840e7-647c-4823-a706-014ee64a4b13	POST	/users	http://localhost:3001
20230904	10:45:07	ae531e03-f983-4666-b37c-79d5b92ecdfa	GET	/users	http://localhost:3001
20230904	10:45:46	aec6f224-5680-467f-977c-3ad1d496d783	OPTIONS	/users	http://localhost:3001
20230904	10:45:46	8751bbbf-1d55-40ff-918e-74f5f5d6c5de	DELETE	/users	http://localhost:3001
20230904	10:45:46	7ffdb0f3-636e-4137-a1bb-850167b948dd	GET	/users	http://localhost:3001
20230904	10:47:09	8531d232-d5ec-4487-9adc-e598cb554e49	GET	/users	http://localhost:3001
20230904	10:47:09	91c3b131-dcc3-4d5f-b18f-1fd076f38cea	GET	/notes	http://localhost:3001
20230905	10:30:21	2b88cb34-f4a8-4f2d-9fa1-c6794850dd24	POST	/auth	undefined
20230905	11:21:56	e0876870-9766-4a19-bf0b-328a68a67680	GET	/refresh	undefined
20230905	11:22:07	286dc81f-260f-49b8-987e-588ba61d4f09	GET	/auth/refresh	undefined
20230905	11:22:47	7d3cfedc-6c92-48fd-aae7-c877243d3045	GET	/auth/refresh	undefined
20230905	11:23:18	5313a134-a47e-4262-b490-4f21d3d488ac	POST	/auth/logout	undefined
20230905	11:23:36	f9ad021a-1f44-4e4f-8851-b0cc4587dbbf	POST	/auth	undefined
20230905	11:24:38	9bd6dc87-4323-42ed-a3af-9cce97ecfa8b	GET	/notes	undefined
20230905	11:25:45	a70f7da9-0d3e-483c-b817-a06af57fd646	POST	/auth	undefined
20230905	11:26:14	06365092-d3d9-4851-bf14-91c062c2ce1f	GET	/notes	undefined
20230905	11:26:38	4f3cd4e0-4c2f-4064-94eb-a7b0bd85c941	GET	/users	undefined
20230905	11:26:46	af5a8448-885a-4924-8ce5-2bc35b7d663d	GET	/notes	undefined
20230905	14:19:58	2edb4643-e5c1-4a6a-9573-d282c71f45d9	OPTIONS	/auth	http://localhost:3001
20230905	14:19:58	b7f7b158-aa06-43fe-9c0d-94b39f2fca6e	POST	/auth	http://localhost:3001
20230905	14:20:02	13ea7dcc-1a07-49ba-abd4-44d84ded8884	POST	/auth	http://localhost:3001
20230905	14:20:09	ed907bf4-4c2c-4cc3-8b19-666185f1bfa0	OPTIONS	/auth	http://localhost:3001
20230905	14:20:09	427a05ff-7e86-48e4-97dd-85c6c81a7058	POST	/auth	http://localhost:3001
20230905	14:20:09	815d6865-ba6d-4b3f-9018-198380ec390e	GET	/notes	http://localhost:3001
20230905	14:20:09	5e408dd4-65b9-40fc-823e-4b2088a5a668	GET	/users	http://localhost:3001
20230905	14:20:23	70ddf4c9-232a-438c-a9d2-add0fa684aff	GET	/notes	http://localhost:3001
20230905	14:20:29	f985c747-9a93-46a4-be6e-31e199239a8b	GET	/users	http://localhost:3001
20230905	14:20:35	57962e30-c7a5-456f-881c-919fb89084c9	GET	/users	http://localhost:3001
20230905	14:20:51	6ff5a53b-1469-4d26-9c39-acdb24edd7ca	GET	/users	http://localhost:3001
20230905	14:21:05	94041430-4f73-4226-b343-2c9cfd57117b	GET	/notes	http://localhost:3001
20230905	14:21:05	f9d9ed18-2dad-4f4e-9b32-14f528668492	GET	/users	http://localhost:3001
20230905	14:23:25	9b81268a-4f3b-4269-986c-20a75e012052	GET	/notes	http://localhost:3001
20230905	14:23:25	129fe5bf-9220-4c39-bf87-92716538e567	GET	/users	http://localhost:3001
20230905	14:26:23	0cebea17-aaec-4585-bfa5-e350cc95fab4	GET	/notes	http://localhost:3001
20230905	14:26:23	82d7e69c-1d7d-4513-a093-3a4d5b3dfd80	GET	/users	http://localhost:3001
20230905	14:27:03	d47acb4b-7105-42e3-aac5-37f2bc15456e	GET	/notes	http://localhost:3001
20230905	14:27:03	0f2c63f0-d1d7-40e7-be4b-0dff5559b0d9	GET	/users	http://localhost:3001
20230905	14:27:22	11da334f-7c17-4946-9f1f-3109fb14a886	POST	/auth/logout	http://localhost:3001
20230905	14:27:41	58cf0487-622c-43b7-ad1f-9bf0c3856e2f	OPTIONS	/auth	http://localhost:3001
20230905	14:27:41	dadfc65e-ee5e-4cdf-b65f-fbc5e5a43045	POST	/auth	http://localhost:3001
20230905	14:27:41	967879bc-1aab-44c3-8a09-31a09525b5b2	GET	/notes	http://localhost:3001
20230905	14:27:41	98c035c4-fbce-4289-82dc-ac0d4b43ca8f	GET	/users	http://localhost:3001
20230905	14:28:36	0c82b1cc-4c6e-424a-b2fb-6538ac6dafd1	POST	/auth/logout	http://localhost:3001
20230905	14:29:47	21a040e2-1d8d-4635-9744-8c464cb6c2e6	OPTIONS	/auth	http://localhost:3001
20230905	14:29:47	e499b18d-e8a7-4b34-96e6-f1d208cd63fd	POST	/auth	http://localhost:3001
20230905	14:29:47	8d3794ab-4d59-4461-9632-f15e47c36e79	GET	/notes	http://localhost:3001
20230905	14:29:47	444d51dc-f3ec-4a52-9a9a-38aa72f278f7	GET	/users	http://localhost:3001
20230905	14:30:02	ae788d90-06d4-46b7-8fb4-6baa07a7a5d4	GET	/notes	http://localhost:3001
20230905	14:30:09	59de3205-3e4e-4a9f-bb8b-534882464476	GET	/users	http://localhost:3001
20230908	12:11:21	d2bb2e69-5f51-4211-a41c-ec37cb12fbfc	OPTIONS	/auth	http://localhost:3001
